"ACCS 2123","2123","#b5aeb2"
"ACCS 2124","2124","#c9c4c6"
"ACCS 2201","2201","#7a7e89"
"ACCS 2202","2202","#8e929c"
"ACCS 2203","2203","#a0a5ae"
"ACCS 2204","2204","#b4b9c1"
"ACCS 2211","2211","#8f91a1"
"ACCS 2212","2212","#9fa2b1"
"ACCS 2213","2213","#aeb3c1"
"ACCS 2214","2214","#c2c6d0"
"ACCS 2221","2221","#a2a7ac"
"ACCS 2222","2222","#b2b5bb"
"ACCS 2223","2223","#c2c4c8"
"ACCS 2224","2224","#d4d6d7"
"ACCS 2301","2301","#919aa8"
"ACCS 2302","2302","#a3acb8"
"ACCS 2303","2303","#b8bfc7"
"ACCS 2304","2304","#c9ced3"
"ACCS 2311","2311","#99abc1"
"ACCS 2312","2312","#aebdcf"
"ACCS 2313","2313","#c3cfdb"
"ACCS 2314","2314","#d3dce2"
"ACCS 2321","2321","#b3bac0"
"ACCS 2322","2322","#c3c7cb"
"ACCS 2323","2323","#d3d6d6"
"ACCS 2324","2324","#e2e2df"
"ACCS 2401","2401","#849ba0"
"ACCS 2402","2402","#99aeb3"
"ACCS 2403","2403","#b0c1c5"
"ACCS 2404","2404","#c0cdcf"
"ACCS 2411","2411","#87aeb5"
"ACCS 2412","2412","#a2c1c6"
"ACCS 2413","2413","#bed4d7"
"ACCS 2414","2414","#d2e1e1"
"ACCS 2421","2421","#aebbbd"
"ACCS 2422","2422","#bcc6c7"
"ACCS 2423","2423","#cbd2d1"
"ACCS 2424","2424","#dde1de"
"ACCS 2501","2501","#7a9491"
"ACCS 2502","2502","#91a7a5"
"ACCS 2503","2503","#a2b8b5"
"ACCS 2504","2504","#b8cbca"
"ACCS 2511","2511","#83a59f"
"ACCS 2512","2512","#9bbbb5"
"ACCS 2513","2513","#aec7c3"
"ACCS 2514","2514","#c6d9d5"
"ACCS 2521","2521","#a4b1af"
"ACCS 2522","2522","#b7c0be"
"ACCS 2523","2523","#c7cfcc"
"ACCS 2524","2524","#d8ddda"
"ACCS 2601","2601","#838c86"
"ACCS 2602","2602","#97a19a"
"ACCS 2603","2603","#adb7af"
"ACCS 2604","2604","#c1c9c3"
"ACCS 2611","2611","#8c9d94"
"ACCS 2612","2612","#a2b3ac"
"ACCS 2613","2613","#b6c6be"
"ACCS 2614","2614","#c7d4cd"
"ACCS 2621","2621","#a1aaa5"
"ACCS 2622","2622","#b3bcb7"
"ACCS 2623","2623","#cbd0cb"
"ACCS 2624","2624","#dee0da"
"ACCS 2701","2701","#7b8976"
"ACCS 2702","2702","#8c998a"
"ACCS 2703","2703","#9fac9e"
"ACCS 2704","2704","#b6c0b5"
"ACCS 2711","2711","#80967d"
"ACCS 2712","2712","#96ab93"
"ACCS 2713","2713","#aebfab"
"ACCS 2714","2714","#bccbb9"
"ACCS 2721","2721","#9da497"
"ACCS 2722","2722","#b5bbae"
"ACCS 2723","2723","#c8ccc2"
"ACCS 2724","2724","#d5d8ce"
"ACCS 2801","2801","#8a9574"
"ACCS 2802","2802","#a4b093"
"ACCS 2803","2803","#b5c1a8"
"ACCS 2804","2804","#c2cbb4"
"ACCS 2811","2811","#8aa172"
"ACCS 2812","2812","#a6ba91"
"ACCS 2813","2813","#beceac"
"ACCS 2814","2814","#cedabb"
"ACCS 2821","2821","#a7af9d"
"ACCS 2822","2822","#b7bfae"
"ACCS 2823","2823","#c9d0c0"
"ACCS 2824","2824","#daddd1"
"ACCS 2901","2901","#7d7e65"
"ACCS 2902","2902","#94967a"
"ACCS 2903","2903","#aaac92"
"ACCS 2904","2904","#b9bba4"
"ACCS 2911","2911","#888c5f"
"ACCS 2912","2912","#9ea375"
"ACCS 2913","2913","#b6b890"
"ACCS 2914","2914","#c9ccab"
"ACCS 2921","2921","#a6aa91"
"ACCS 2922","2922","#b5b9a3"
"ACCS 2923","2923","#c0c4b1"
"ACCS 2924","2924","#d0d3c3"
"ACCS 3001","3001","#9a956c"
"ACCS 3002","3002","#a7a580"
"ACCS 3003","3003","#b9b594"
"ACCS 3004","3004","#c9c7ad"
"ACCS 3011","3011","#aaa167"
"ACCS 3012","3012","#beb378"
"ACCS 3013","3013","#ccc38e"
"ACCS 3014","3014","#d9d1a3"
"ACCS 3021","3021","#adae9c"
"ACCS 3022","3022","#c1c2b0"
"ACCS 3023","3023","#cecec2"
"ACCS 3024","3024","#dadacd"
"ACCS 3101","3101","#9f957c"
"ACCS 3102","3102","#aea48b"
"ACCS 3103","3103","#beb49a"
"ACCS 3104","3104","#cfc8b4"
"ACCS 3111","3111","#b5a369"
"ACCS 3112","3112","#c3b681"
"ACCS 3113","3113","#d7c998"
"ACCS 3114","3114","#e0d5ae"
"ACCS 3121","3121","#b8b49e"
"ACCS 3122","3122","#c4c1ae"
"ACCS 3123","3123","#d2cfbf"
"ACCS 3124","3124","#dfdccf"
"ACCS 3201","3201","#b1a77b"
"ACCS 3202","3202","#c7be91"
"ACCS 3203","3203","#d3ccad"
"ACCS 3204","3204","#ddd9bf"
"ACCS 3211","3211","#cab76c"
"ACCS 3212","3212","#dfcc78"
"ACCS 3213","3213","#ede1a3"
"ACCS 3214","3214","#f0ebc6"
"ACCS 3221","3221","#c2c2af"
"ACCS 3222","3222","#d0cdb9"
"ACCS 3223","3223","#dedccc"
"ACCS 3224","3224","#edebe0"
"ACCS 3301","3301","#ab9b71"
"ACCS 3302","3302","#beae88"
"ACCS 3303","3303","#ccbf9b"
"ACCS 3304","3304","#d8d0b7"
"ACCS 3311","3311","#cbb168"
"ACCS 3312","3312","#dac888"
"ACCS 3313","3313","#e2d59a"
"ACCS 3314","3314","#e9e1b4"
"ACCS 3321","3321","#c2bca0"
"ACCS 3322","3322","#d1ccb5"
"ACCS 3323","3323","#dedac9"
"ACCS 3324","3324","#eae6dc"
"ACCS 3401","3401","#c8b580"
"ACCS 3402","3402","#d6c499"
"ACCS 3403","3403","#e0d1a8"
"ACCS 3404","3404","#e5dab9"
"ACCS 3411","3411","#e7bf67"
"ACCS 3412","3412","#f0d18b"
"ACCS 3413","3413","#f0deac"
"ACCS 3414","3414","#f2e7c5"
"ACCS 3421","3421","#cdc3a4"
"ACCS 3422","3422","#ded3b8"
"ACCS 3423","3423","#e7dec7"
"ACCS 3424","3424","#efead8"
"ACCS 3531","3531","#828785"
"ACCS 3532","3532","#8e938e"
"ACCS 3533","3533","#9ea39f"
"ACCS 3534","3534","#aeb2af"
"ACCS 3541","3541","#bcc1be"
"ACCS 3542","3542","#c8cbc7"
"ACCS 3543","3543","#d5d8d4"
"ACCS 3544","3544","#e3e4df"
"ACCS 3631","3631","#84847f"
"ACCS 3632","3632","#908f86"
"ACCS 3633","3633","#a09f96"
"ACCS 3634","3634","#abaaa1"
"ACCS 3641","3641","#b8b7af"
"ACCS 3642","3642","#c8c6be"
"ACCS 3643","3643","#d7d6cf"
"ACCS 3644","3644","#e3e1da"
"ACCS 3731","3731","#7d7f7f"
"ACCS 3732","3732","#8f9190"
"ACCS 3733","3733","#a4a5a1"
"ACCS 3734","3734","#b1b2af"
"ACCS 3741","3741","#bcbdb9"
"ACCS 3742","3742","#c7c9c7"
"ACCS 3743","3743","#d3d4d1"
"ACCS 3744","3744","#dededb"
"ACCS 3831","3831","#8b8885"
"ACCS 3832","3832","#95908f"
"ACCS 3833","3833","#a49f9e"
"ACCS 3834","3834","#b1acaa"
"ACCS 3841","3841","#bab7b6"
"ACCS 3842","3842","#c8c5c2"
"ACCS 3843","3843","#d3cfcc"
"ACCS 3844","3844","#e0dcd8"
"ACCS 3931","3931","#818084"
"ACCS 3932","3932","#918f93"
"ACCS 3933","3933","#a4a2a5"
"ACCS 3934","3934","#b0aeb2"
"ACCS 3941","3941","#bab8ba"
"ACCS 3942","3942","#c7c7c9"
"ACCS 3943","3943","#d2d1d2"
"ACCS 3944","3944","#dedddb"
"ACCS 4031","4031","#7a7d81"
"ACCS 4032","4032","#8d9195"
"ACCS 4033","4033","#a0a3a7"
"ACCS 4034","4034","#afb2b6"
"ACCS 4041","4041","#bec1c3"
"ACCS 4042","4042","#cccecf"
"ACCS 4043","4043","#d7d7d6"
"ACCS 4044","4044","#e9e8e4"
"ACCS 4131","4131","#756b5d"
"ACCS 4132","4132","#8a8073"
"ACCS 4133","4133","#a0978b"
"ACCS 4134","4134","#aea599"
"ACCS 4141","4141","#bbb4a9"
"ACCS 4142","4142","#cac4bb"
"ACCS 4143","4143","#dad5cc"
"ACCS 4144","4144","#e8e4dd"
