"011304000045075","011304000045075","#0d2d39"
"011305000060075","011305000060075","#04313c"
"011306000075075","011306000075075","#00363e"
"011307000090075","011307000090075","#003f42"
"011308000105075","011308000105075","#004544"
"011309000120075","011309000120075","#004a45"
"011310000135075","011310000135075","#005045"
"011311000150075","011311000150075","#005546"
"011312000165075","011312000165075","#005b46"
"011313000180075","011313000180075","#006146"
"011314000195075","011314000195075","#006746"
"011315000210075","011315000210075","#006b47"
"011316000225075","011316000225075","#006f47"
"011317000240075","011317000240075","#006f47"
"011318000255075","011318000255075","#007048"
"011401000000060","011401000000060","#15202c"
"011402000015060","011402000015060","#15242e"
"011403000030060","011403000030060","#122630"
"011404000045060","011404000045060","#112a33"
"011405000060060","011405000060060","#092e34"
"011406000075060","011406000075060","#00363a"
"011407000090060","011407000090060","#00403f"
"011408000105060","011408000105060","#00463f"
"011409000120060","011409000120060","#004b3f"
"011410000135060","011410000135060","#00503f"
"011411000150060","011411000150060","#005640"
"011412000165060","011412000165060","#005a3e"
"011413000180060","011413000180060","#00613e"
"011414000195060","011414000195060","#00663e"
"011415000210060","011415000210060","#006b41"
"011416000225060","011416000225060","#006c3e"
"011417000240060","011417000240060","#006e3e"
"011418000255060","011418000255060","#006e3e"
"011501000000045","011501000000045","#141d26"
"011502000015045","011502000015045","#142029"
"011503000030045","011503000030045","#12222a"
"011504000045045","011504000045045","#10262c"
"011505000060045","011505000060045","#0c2f33"
"011506000075045","011506000075045","#003837"
"011507000090045","011507000090045","#00423a"
"011508000105045","011508000105045","#00483b"
"011509000120045","011509000120045","#004e3b"
"011510000135045","011510000135045","#00533c"
"011511000150045","011511000150045","#00573b"
"011512000165045","011512000165045","#005c3a"
"011513000180045","011513000180045","#006239"
"011514000195045","011514000195045","#006739"
"011515000210045","011515000210045","#006a39"
"011516000225045","011516000225045","#006e39"
"011517000240045","011517000240045","#006d37"
"011518000255045","011518000255045","#006e38"
"011601000000030","011601000000030","#151a21"
"011602000015030","011602000015030","#131b22"
"011603000030030","011603000030030","#121e24"
"011604000045030","011604000045030","#13272b"
"011605000060030","011605000060030","#0d2f30"
"011606000075030","011606000075030","#013934"
"011607000090030","011607000090030","#004336"
"011608000105030","011608000105030","#004b39"
"011609000120030","011609000120030","#004f36"
"011610000135030","011610000135030","#005436"
"011611000150030","011611000150030","#005836"
"011612000165030","011612000165030","#005d35"
"011613000180030","011613000180030","#006235"
"011614000195030","011614000195030","#006632"
"011615000210030","011615000210030","#006a32"
"011616000225030","011616000225030","#006d32"
"011617000240030","011617000240030","#006d32"
"011618000255030","011618000255030","#006d32"
"011701000000015","011701000000015","#16191d"
"011702000015015","011702000015015","#13181d"
"011703000030015","011703000030015","#162125"
"011704000045015","011704000045015","#17292b"
"011705000060015","011705000060015","#0f312d"
"011706000075015","011706000075015","#053b31"
"011707000090015","011707000090015","#004533"
"011708000105015","011708000105015","#004b33"
"011709000120015","011709000120015","#005133"
"011710000135015","011710000135015","#005533"
"011711000150015","011711000150015","#005932"
"011712000165015","011712000165015","#005d31"
"011713000180015","011713000180015","#006230"
"011714000195015","011714000195015","#00662e"
"011715000210015","011715000210015","#006a2e"
"011716000225015","011716000225015","#006c2e"
"011717000240015","011717000240015","#006c2e"
"011718000255015","011718000255015","#006c2d"
"011801000000000","011801000000000","#14161a"
"011802000015000","011802000015000","#171a1e"
"011803000030000","011803000030000","#182225"
"011804000045000","011804000045000","#182a2a"
"011805000060000","011805000060000","#12332d"
"011806000075000","011806000075000","#0e3e31"
"011807000090000","011807000090000","#004731"
"011808000105000","011808000105000","#004e32"
"011809000120000","011809000120000","#005131"
"011810000135000","011810000135000","#005630"
"011811000150000","011811000150000","#005a30"
"011812000165000","011812000165000","#005e2e"
"011813000180000","011813000180000","#00632e"
"011814000195000","011814000195000","#00662b"
"011815000210000","011815000210000","#00692b"
"011816000225000","011816000225000","#006b2b"
"011817000240000","011817000240000","#006b2a"
"011818000255000","011818000255000","#006b2b"
"020101015000255","020101015000255","#202d85"
"020102015015255","020102015015255","#1c3189"
"020103015030255","020103015030255","#16388f"
"020104015045255","020104015045255","#0c3d94"
"020105015060255","020105015060255","#00439a"
"020106015075255","020106015075255","#00499f"
"020107015090255","020107015090255","#0050a4"
"020108015105255","020108015105255","#0056a8"
"020109015120255","020109015120255","#005cad"
"020110015135255","020110015135255","#0063b1"
"020111015150255","020111015150255","#006ab6"
"020112015165255","020112015165255","#0071bb"
"020113015180255","020113015180255","#0078c0"
"020114015195255","020114015195255","#007dc2"
"020115015210255","020115015210255","#0083c6"
"020116015225255","020116015225255","#0086c9"
"020117015240255","020117015240255","#0086c8"
"020118015255255","020118015255255","#0086c8"
"020201015000240","020201015000240","#222e85"
"020202015015240","020202015015240","#1d328a"
"020203015030240","020203015030240","#163790"
"020204015045240","020204015045240","#0b3d95"
"020205015060240","020205015060240","#00439a"
"020206015075240","020206015075240","#0049a0"
"020207015090240","020207015090240","#004fa4"
"020208015105240","020208015105240","#0056a9"
"020209015120240","020209015120240","#005cad"
"020210015135240","020210015135240","#0062b1"
"020211015150240","020211015150240","#006ab6"
"020212015165240","020212015165240","#0071bb"
"020213015180240","020213015180240","#0078bf"
"020214015195240","020214015195240","#007ec3"
"020215015210240","020215015210240","#0081c4"
"020216015225240","020216015225240","#0086c9"
"020217015240240","020217015240240","#0086c8"
"020218015255240","020218015255240","#0086c8"
"020301015000225","020301015000225","#222f86"
"020302015015225","020302015015225","#1d338a"
"020303015030225","020303015030225","#153890"
"020304015045225","020304015045225","#0c3d95"
"020305015060225","020305015060225","#00449a"
"020306015075225","020306015075225","#004aa0"
"020307015090225","020307015090225","#0051a5"
"020308015105225","020308015105225","#0057a9"
"020309015120225","020309015120225","#005dae"
"020310015135225","020310015135225","#0063b2"
"020311015150225","020311015150225","#006ab6"
"020312015165225","020312015165225","#0071bb"
"020313015180225","020313015180225","#0078bf"
"020314015195225","020314015195225","#007fc4"
"020315015210225","020315015210225","#0083c7"
"020316015225225","020316015225225","#0087c9"
"020317015240225","020317015240225","#0086c8"
"020318015255225","020318015255225","#0086c8"
"020401015000210","020401015000210","#1e2d7d"
"020402015015210","020402015015210","#1b3282"
"020403015030210","020403015030210","#143788"
"020404015045210","020404015045210","#0b3c8d"
"020405015060210","020405015060210","#004291"
"020406015075210","020406015075210","#004896"
"020407015090210","020407015090210","#004e9c"
"020408015105210","020408015105210","#00549f"
"020409015120210","020409015120210","#005aa2"
"020410015135210","020410015135210","#0061a7"
"020411015150210","020411015150210","#0067aa"
"020412015165210","020412015165210","#006eaf"
"020413015180210","020413015180210","#0074b4"
"020414015195210","020414015195210","#007bb7"
"020415015210210","020415015210210","#0080ba"
"020416015225210","020416015225210","#0086bf"
"020417015240210","020417015240210","#0085bd"
"020418015255210","020418015255210","#0085bd"
"020501015000195","020501015000195","#1d2e78"
"020502015015195","020502015015195","#163179"
"020503015030195","020503015030195","#0e367e"
"020504015045195","020504015045195","#043b83"
"020505015060195","020505015060195","#004187"
"020506015075195","020506015075195","#00468c"
"020507015090195","020507015090195","#004c90"
"020508015105195","020508015105195","#005395"
"020509015120195","020509015120195","#005998"
"020510015135195","020510015135195","#005e9b"
"020511015150195","020511015150195","#00649f"
"020512015165195","020512015165195","#006ba3"
"020513015180195","020513015180195","#0071a7"
"020514015195195","020514015195195","#0077aa"
"020515015210195","020515015210195","#007fae"
"020516015225195","020516015225195","#0085b3"
"020517015240195","020517015240195","#0085b3"
"020518015255195","020518015255195","#0085b3"
"020601015000180","020601015000180","#1a2e6e"
"020602015015180","020602015015180","#153270"
"020603015030180","020603015030180","#0e3675"
"020604015045180","020604015045180","#013a78"
"020605015060180","020605015060180","#00407c"
"020606015075180","020606015075180","#004581"
"020607015090180","020607015090180","#004b85"
"020608015105180","020608015105180","#005088"
"020609015120180","020609015120180","#00568b"
"020610015135180","020610015135180","#005c8e"
"020611015150180","020611015150180","#006191"
"020612015165180","020612015165180","#006795"
"020613015180180","020613015180180","#006d98"
"020614015195180","020614015195180","#00779d"
"020615015210180","020615015210180","#007ea2"
"020616015225180","020616015225180","#0083a5"
"020617015240180","020617015240180","#0083a4"
"020618015255180","020618015255180","#0083a4"
"020701015000165","020701015000165","#182e64"
"020702015015165","020702015015165","#103065"
"020703015030165","020703015030165","#083469"
"020704015045165","020704015045165","#00396c"
"020705015060165","020705015060165","#003d70"
"020706015075165","020706015075165","#004273"
"020707015090165","020707015090165","#004877"
"020708015105165","020708015105165","#004e7a"
"020709015120165","020709015120165","#00537c"
"020710015135165","020710015135165","#00587f"
"020711015150165","020711015150165","#005e82"
"020712015165165","020712015165165","#006384"
"020713015180165","020713015180165","#006c89"
"020714015195165","020714015195165","#00758d"
"020715015210165","020715015210165","#007c91"
"020716015225165","020716015225165","#008193"
"020717015240165","020717015240165","#008193"
"020718015255165","020718015255165","#008193"
"020801015000150","020801015000150","#182e5c"
"020802015015150","020802015015150","#10305b"
"020803015030150","020803015030150","#0d355f"
"020804015045150","020804015045150","#003862"
"020805015060150","020805015060150","#003d65"
"020806015075150","020806015075150","#004269"
"020807015090150","020807015090150","#00476b"
"020808015105150","020808015105150","#004d6f"
"020809015120150","020809015120150","#005171"
"020810015135150","020810015135150","#005773"
"020811015150150","020811015150150","#005b74"
"020812015165150","020812015165150","#006379"
"020813015180150","020813015180150","#006c7c"
"020814015195150","020814015195150","#00747f"
"020815015210150","020815015210150","#007a82"
"020816015225150","020816015225150","#008085"
"020817015240150","020817015240150","#008085"
"020818015255150","020818015255150","#008085"
"020901015000135","020901015000135","#172c53"
"020902015015135","020902015015135","#112f54"
"020903015030135","020903015030135","#0f3356"
"020904015045135","020904015045135","#003558"
"020905015060135","020905015060135","#003b5c"
"020906015075135","020906015075135","#00405f"
"020907015090135","020907015090135","#004562"
"020908015105135","020908015105135","#004a65"
"020909015120135","020909015120135","#004e66"
"020910015135135","020910015135135","#005469"
"020911015150135","020911015150135","#005a6b"
"020912015165135","020912015165135","#00626e"
"020913015180135","020913015180135","#006b71"
"020914015195135","020914015195135","#007274"
"020915015210135","020915015210135","#007976"
"020916015225135","020916015225135","#007e78"
"020917015240135","020917015240135","#007e77"
"020918015255135","020918015255135","#007d77"
"021001015000120","021001015000120","#172a4a"
"021002015015120","021002015015120","#122d4c"
"021003015030120","021003015030120","#10324f"
"021004015045120","021004015045120","#013350"
"021005015060120","021005015060120","#003954"
"021006015075120","021006015075120","#003e57"
"021007015090120","021007015090120","#004359"
"021008015105120","021008015105120","#00485b"
"021009015120120","021009015120120","#004c5d"
"021010015135120","021010015135120","#00535f"
"021011015150120","021011015150120","#005a61"
"021012015165120","021012015165120","#006163"
"021013015180120","021013015180120","#006965"
"021014015195120","021014015195120","#007167"
"021015015210120","021015015210120","#00776a"
"021016015225120","021016015225120","#007c6a"
"021017015240120","021017015240120","#007c6a"
"021018015255120","021018015255120","#007c6b"
"021101015000105","021101015000105","#162841"
"021102015015105","021102015015105","#122b42"
"021103015030105","021103015030105","#133047"
"021104015045105","021104015045105","#063248"
"021105015060105","021105015060105","#00374c"
"021106015075105","021106015075105","#003b4e"
"021107015090105","021107015090105","#00404f"
"021108015105105","021108015105105","#004552"
"021109015120105","021109015120105","#004c54"
"021110015135105","021110015135105","#005356"
"021111015150105","021111015150105","#005957"
"021112015165105","021112015165105","#005f58"
"021113015180105","021113015180105","#00675a"
"021114015195105","021114015195105","#006f5b"
"021115015210105","021115015210105","#00755c"
"021116015225105","021116015225105","#007a5d"
"021117015240105","021117015240105","#007a5d"
"021118015255105","021118015255105","#007a5e"
"021201015000090","021201015000090","#17263a"
"021202015015090","021202015015090","#1a2b3d"
"021203015030090","021203015030090","#112c3d"
"021204015045090","021204015045090","#0c2f40"
"021205015060090","021205015060090","#023342"
"021206015075090","021206015075090","#003945"
"021207015090090","021207015090090","#003e47"
"021208015105090","021208015105090","#00464a"
"021209015120090","021209015120090","#004c4b"
"021210015135090","021210015135090","#00524c"
"021211015150090","021211015150090","#00574c"
"021212015165090","021212015165090","#005e4d"
"021213015180090","021213015180090","#00664f"
"021214015195090","021214015195090","#006d4f"
"021215015210090","021215015210090","#007351"
"021216015225090","021216015225090","#007851"
"021217015240090","021217015240090","#007751"
"021218015255090","021218015255090","#007851"
"021301015000075","021301015000075","#182434"
"021302015015075","021302015015075","#142533"
"021303015030075","021303015030075","#122936"
"021304015045075","021304015045075","#0e2c37"
"021305015060075","021305015060075","#06313b"
"021306015075075","021306015075075","#00353d"
"021307015090075","021307015090075","#003f42"
"021308015105075","021308015105075","#004744"
"021309015120075","021309015120075","#004c44"
"021310015135075","021310015135075","#005245"
"021311015150075","021311015150075","#005746"
"021312015165075","021312015165075","#005e46"
"021313015180075","021313015180075","#006547"
"021314015195075","021314015195075","#006b46"
"021315015210075","021315015210075","#007146"
"021316015225075","021316015225075","#007647"
"021317015240075","021317015240075","#007547"
"021318015255075","021318015255075","#007547"
"021401015000060","021401015000060","#17202d"
"021402015015060","021402015015060","#15222d"
"021403015030060","021403015030060","#13252f"
"021404015045060","021404015045060","#102931"
"021405015060060","021405015060060","#0c2d34"
"021406015075060","021406015075060","#013639"
"021407015090060","021407015090060","#00403d"
"021408015105060","021408015105060","#00483f"
"021409015120060","021409015120060","#004e3f"
"021410015135060","021410015135060","#00533f"
"021411015150060","021411015150060","#00583f"
"021412015165060","021412015165060","#005f3f"
"021413015180060","021413015180060","#00653f"
"021414015195060","021414015195060","#006b3f"
"021415015210060","021415015210060","#00713f"
"021416015225060","021416015225060","#00743e"
"021417015240060","021417015240060","#00743e"
"021418015255060","021418015255060","#007540"
"021501015000045","021501015000045","#181f29"
"021502015015045","021502015015045","#151e27"
"021503015030045","021503015030045","#142129"
"021504015045045","021504015045045","#12242b"
"021505015060045","021505015060045","#0e2e32"
"021506015075045","021506015075045","#023936"
"021507015090045","021507015090045","#004339"
"021508015105045","021508015105045","#004a3a"
"021509015120045","021509015120045","#00503a"
"021510015135045","021510015135045","#00553b"
"021511015150045","021511015150045","#005a3a"
"021512015165045","021512015165045","#005f39"
"021513015180045","021513015180045","#006538"
"021514015195045","021514015195045","#006b37"
"021515015210045","021515015210045","#007036"
"021516015225045","021516015225045","#007436"
"021517015240045","021517015240045","#007336"
"021518015255045","021518015255045","#007336"
"021601015000030","021601015000030","#161b23"
"021602015015030","021602015015030","#151b21"
"021603015030030","021603015030030","#141d22"
"021604015045030","021604015045030","#142528"
"021605015060030","021605015060030","#102f2f"
"021606015075030","021606015075030","#0b3a32"
"021607015090030","021607015090030","#004434"
"021608015105030","021608015105030","#004b35"
"021609015120030","021609015120030","#005035"
"021610015135030","021610015135030","#005635"
"021611015150030","021611015150030","#005a34"
"021612015165030","021612015165030","#005f33"
"021613015180030","021613015180030","#006533"
"021614015195030","021614015195030","#006930"
"021615015210030","021615015210030","#006e30"
"021616015225030","021616015225030","#00702e"
"021617015240030","021617015240030","#00722f"
"021618015255030","021618015255030","#00712e"
"021701015000015","021701015000015","#13161c"
"021702015015015","021702015015015","#13161b"
"021703015030015","021703015030015","#161d21"
"021704015045015","021704015045015","#152527"
"021705015060015","021705015060015","#13312c"
"021706015075015","021706015075015","#0f3c30"
"021707015090015","021707015090015","#014631"
"021708015105015","021708015105015","#004c31"
"021709015120015","021709015120015","#005131"
"021710015135015","021710015135015","#005630"
"021711015150015","021711015150015","#005a30"
"021712015165015","021712015165015","#005f2f"
"021713015180015","021713015180015","#00642d"
"021714015195015","021714015195015","#00692c"
"021715015210015","021715015210015","#006d2b"
"021716015225015","021716015225015","#007029"
"021717015240015","021717015240015","#006f29"
"021718015255015","021718015255015","#00702b"
"021801015000000","021801015000000","#15171c"
"021802015015000","021802015015000","#14171c"
"021803015030000","021803015030000","#172124"
"021804015045000","021804015045000","#172828"
"021805015060000","021805015060000","#15332c"
"021806015075000","021806015075000","#113c2e"
"021807015090000","021807015090000","#06462f"
"021808015105000","021808015105000","#004d2f"
"021809015120000","021809015120000","#00512e"
"021810015135000","021810015135000","#00562d"
"021811015150000","021811015150000","#00592c"
"021812015165000","021812015165000","#005e2c"
"021813015180000","021813015180000","#00642b"
"021814015195000","021814015195000","#006729"
"021815015210000","021815015210000","#006d28"
"021816015225000","021816015225000","#006f26"
"021817015240000","021817015240000","#006d26"
"021818015255000","021818015255000","#006f27"
"030101030000255","030101030000255","#272d87"
"030102030015255","030102030015255","#22338d"
"030103030030255","030103030030255","#1b3992"
"030104030045255","030104030045255","#113f99"
"030105030060255","030105030060255","#00469f"
"030106030075255","030106030075255","#004da4"
"030107030090255","030107030090255","#0053a9"
"030108030105255","030108030105255","#005aad"
"030109030120255","030109030120255","#0061b2"
"030110030135255","030110030135255","#0068b6"
"030111030150255","030111030150255","#006fbb"
"030112030165255","030112030165255","#0077c0"
"030113030180255","030113030180255","#007fc5"
"030114030195255","030114030195255","#0085c9"
"030115030210255","030115030210255","#008bcd"
"030116030225255","030116030225255","#008ece"
"030117030240255","030117030240255","#008ecf"
"030118030255255","030118030255255","#008fcf"
"030201030000240","030201030000240","#272e87"
"030202030015240","030202030015240","#22338d"
"030203030030240","030203030030240","#1b3992"
"030204030045240","030204030045240","#123f98"
"030205030060240","030205030060240","#03469e"
"030206030075240","030206030075240","#004ca3"
"030207030090240","030207030090240","#0053a8"
"030208030105240","030208030105240","#005aae"
"030209030120240","030209030120240","#0061b2"
"030210030135240","030210030135240","#0068b7"
"030211030150240","030211030150240","#006fbb"
"030212030165240","030212030165240","#0076c0"
"030213030180240","030213030180240","#007ec5"
"030214030195240","030214030195240","#0085c9"
"030215030210240","030215030210240","#008acd"
"030216030225240","030216030225240","#008ecf"
"030217030240240","030217030240240","#008fcf"
"030218030255240","030218030255240","#008fcf"
"030301030000225","030301030000225","#272e87"
"030302030015225","030302030015225","#23338d"
"030303030030225","030303030030225","#1c3993"
"030304030045225","030304030045225","#114099"
"030305030060225","030305030060225","#02479e"
"030306030075225","030306030075225","#004da4"
"030307030090225","030307030090225","#0055a9"
"030308030105225","030308030105225","#005bae"
"030309030120225","030309030120225","#0062b3"
"030310030135225","030310030135225","#0068b7"
"030311030150225","030311030150225","#0070bc"
"030312030165225","030312030165225","#0077c0"
"030313030180225","030313030180225","#007fc5"
"030314030195225","030314030195225","#0086ca"
"030315030210225","030315030210225","#008bcd"
"030316030225225","030316030225225","#008fcf"
"030317030240225","030317030240225","#008fd0"
"030318030255225","030318030255225","#008fcf"
"030401030000210","030401030000210","#262f81"
"030402030015210","030402030015210","#213386"
"030403030030210","030403030030210","#18398a"
"030404030045210","030404030045210","#0f3e8f"
"030405030060210","030405030060210","#004594"
"030406030075210","030406030075210","#004b99"
"030407030090210","030407030090210","#00529e"
"030408030105210","030408030105210","#0058a2"
"030409030120210","030409030120210","#005fa6"
"030410030135210","030410030135210","#0066ab"
"030411030150210","030411030150210","#006caf"
"030412030165210","030412030165210","#0073b3"
"030413030180210","030413030180210","#007bb8"
"030414030195210","030414030195210","#0082bb"
"030415030210210","030415030210210","#0087bf"
"030416030225210","030416030225210","#008ec4"
"030417030240210","030417030240210","#008ec4"
"030418030255210","030418030255210","#008ec4"
"030501030000195","030501030000195","#232e7a"
"030502030015195","030502030015195","#1e327d"
"030503030030195","030503030030195","#153880"
"030504030045195","030504030045195","#0b3e86"
"030505030060195","030505030060195","#00438a"
"030506030075195","030506030075195","#004a8f"
"030507030090195","030507030090195","#005093"
"030508030105195","030508030105195","#005697"
"030509030120195","030509030120195","#005d9c"
"030510030135195","030510030135195","#00639f"
"030511030150195","030511030150195","#006aa3"
