"Brillux 5822 ","5822","#56423f"
"Brillux 5831 ","5831","#6c5e5b"
"Brillux 5832 ","5832","#6e5956"
"Brillux 5833 ","5833","#75514a"
"Brillux 5834 ","5834","#864d43"
"Brillux 5835 ","5835","#8e483b"
"Brillux 5836 ","5836","#954736"
"Brillux 5841 ","5841","#817571"
"Brillux 5842 ","5842","#89726c"
"Brillux 5843 ","5843","#946c61"
"Brillux 5844 ","5844","#a06251"
"Brillux 5845 ","5845","#a85942"
"Brillux 5846 ","5846","#a64e37"
"Brillux 5847 ","5847","#bd5a3c"
"Brillux 5851 ","5851","#978b87"
"Brillux 5852 ","5852","#a08680"
"Brillux 5853 ","5853","#ad8176"
"Brillux 5854 ","5854","#ba7b69"
"Brillux 5855 ","5855","#c8755b"
"Brillux 5856 ","5856","#d3714f"
"Brillux 5857 ","5857","#d96940"
"Brillux 5861 ","5861","#ac9f99"
"Brillux 5862 ","5862","#b9a29b"
"Brillux 5863 ","5863","#c69a8e"
"Brillux 5864 ","5864","#d99983"
"Brillux 5865 ","5865","#e69073"
"Brillux 5871 ","5871","#cabeb8"
"Brillux 5872 ","5872","#d3bdb3"
"Brillux 5873 ","5873","#e9b49c"
"Brillux 5874 ","5874","#f0ad98"
"Brillux 5881 ","5881","#eaddd0"
"Brillux 5882 ","5882","#ead8c8"
"Brillux 5922 ","5922","#523d37"
"Brillux 5932 ","5932","#6a544b"
"Brillux 5933 ","5933","#7b5040"
"Brillux 5934 ","5934","#824e38"
"Brillux 5935 ","5935","#8d513b"
"Brillux 5942 ","5942","#867269"
"Brillux 5943 ","5943","#8e6653"
"Brillux 5944 ","5944","#a06349"
"Brillux 5945 ","5945","#aa6243"
"Brillux 5946 ","5946","#a55a36"
"Brillux 5952 ","5952","#9e887f"
"Brillux 5953 ","5953","#ab7f6c"
"Brillux 5954 ","5954","#b97f61"
"Brillux 5955 ","5955","#cb7851"
"Brillux 5956 ","5956","#c4683d"
"Brillux 5957 ","5957","#d26e30"
"Brillux 5962 ","5962","#b59e94"
"Brillux 5963 ","5963","#c89c86"
"Brillux 5964 ","5964","#d59574"
"Brillux 5965 ","5965","#dc946e"
"Brillux 5966 ","5966","#e6895a"
"Brillux 5967 ","5967","#ef924b"
"Brillux 5972 ","5972","#d6bcaf"
"Brillux 5973 ","5973","#e8baa3"
"Brillux 5974 ","5974","#eeb394"
"Brillux 5975 ","5975","#f3b087"
"Brillux 5982 ","5982","#ecd7c5"
"Brillux 6211 ","6211","#453d3d"
"Brillux 6221 ","6221","#4e4643"
"Brillux 6222 ","6222","#50423a"
"Brillux 6231 ","6231","#665b57"
"Brillux 6232 ","6232","#634e44"
"Brillux 6233 ","6233","#7a533e"
"Brillux 6234 ","6234","#805236"
"Brillux 6241 ","6241","#7f7571"
"Brillux 6242 ","6242","#7d6a61"
"Brillux 6243 ","6243","#86644f"
"Brillux 6244 ","6244","#996646"
"Brillux 6245 ","6245","#9d5e34"
"Brillux 6251 ","6251","#988d85"
"Brillux 6252 ","6252","#9e887c"
"Brillux 6253 ","6253","#ad856d"
"Brillux 6254 ","6254","#b47d58"
"Brillux 6255 ","6255","#c27b4a"
"Brillux 6256 ","6256","#c76f1e"
"Brillux 6257 ","6257","#d8802a"
"Brillux 6261 ","6261","#afa49b"
"Brillux 6262 ","6262","#baa395"
"Brillux 6263 ","6263","#c69c82"
"Brillux 6264 ","6264","#d0966e"
"Brillux 6265 ","6265","#e2975e"
"Brillux 6266 ","6266","#e99046"
"Brillux 6267 ","6267","#e8872f"
"Brillux 6271 ","6271","#cbbeb5"
"Brillux 6272 ","6272","#d5bcad"
"Brillux 6273 ","6273","#e1b599"
"Brillux 6274 ","6274","#efb68d"
"Brillux 6275 ","6275","#efae75"
"Brillux 6281 ","6281","#e7dacd"
"Brillux 6282 ","6282","#efd7c4"
"Brillux 6283 ","6283","#edd0b6"
"Brillux 6284 ","6284","#ebe8d2"
"Brillux 6332 ","6332","#6b584a"
"Brillux 6333 ","6333","#775338"
"Brillux 6342 ","6342","#827263"
"Brillux 6343 ","6343","#89674d"
"Brillux 6344 ","6344","#9a6e45"
"Brillux 6345 ","6345","#a46836"
"Brillux 6352 ","6352","#a18e7a"
"Brillux 6353 ","6353","#aa8465"
"Brillux 6354 ","6354","#b68456"
"Brillux 6355 ","6355","#be7c3b"
"Brillux 6356 ","6356","#bb782e"
"Brillux 6362 ","6362","#b5a28e"
"Brillux 6363 ","6363","#c39c7a"
"Brillux 6364 ","6364","#d29d6c"
"Brillux 6365 ","6365","#d79655"
"Brillux 6366 ","6366","#e69431"
"Brillux 6367 ","6367","#e48c0b"
"Brillux 6372 ","6372","#d3c0aa"
"Brillux 6373 ","6373","#deb790"
"Brillux 6374 ","6374","#ecb884"
"Brillux 6375 ","6375","#ecb070"
"Brillux 6376 ","6376","#f3aa56"
"Brillux 6382 ","6382","#f3ddc4"
"Brillux 6383 ","6383","#f1d4ad"
"Brillux 6421 ","6421","#48433d"
"Brillux 6431 ","6431","#645b54"
"Brillux 6432 ","6432","#675647"
"Brillux 6433 ","6433","#74583b"
"Brillux 6441 ","6441","#787067"
"Brillux 6442 ","6442","#807263"
"Brillux 6443 ","6443","#896c4a"
"Brillux 6444 ","6444","#8d6737"
"Brillux 6445 ","6445","#986e3b"
"Brillux 6451 ","6451","#90887d"
"Brillux 6452 ","6452","#9a8774"
"Brillux 6453 ","6453","#a68865"
"Brillux 6454 ","6454","#a57b3f"
"Brillux 6455 ","6455","#b47c32"
"Brillux 6461 ","6461","#a99f94"
"Brillux 6462 ","6462","#b09c85"
"Brillux 6463 ","6463","#be9c73"
"Brillux 6464 ","6464","#ce9d5a"
"Brillux 6465 ","6465","#cd934a"
"Brillux 6466 ","6466","#db9623"
"Brillux 6471 ","6471","#cbbfb1"
"Brillux 6472 ","6472","#d3bea5"
"Brillux 6473 ","6473","#dbba90"
"Brillux 6474 ","6474","#eabd86"
"Brillux 6475 ","6475","#eab262"
"Brillux 6476 ","6476","#f4b851"
"Brillux 6481 ","6481","#eadbc6"
"Brillux 6482 ","6482","#ead8bc"
"Brillux 6483 ","6483","#eed4ab"
"Brillux 6522 ","6522","#625645"
"Brillux 6523 ","6523","#705b3b"
"Brillux 6532 ","6532","#7d6f5c"
"Brillux 6533 ","6533","#8c704b"
"Brillux 6534 ","6534","#8e6b35"
"Brillux 6542 ","6542","#948875"
"Brillux 6543 ","6543","#a0875d"
"Brillux 6544 ","6544","#a68349"
"Brillux 6545 ","6545","#af8333"
"Brillux 6552 ","6552","#ada089"
"Brillux 6553 ","6553","#b8a073"
"Brillux 6554 ","6554","#c09a57"
"Brillux 6555 ","6555","#c79640"
"Brillux 6556 ","6556","#d59b28"
"Brillux 6557 ","6557","#cd9324"
"Brillux 6562 ","6562","#cabaa1"
"Brillux 6563 ","6563","#d5bb89"
"Brillux 6564 ","6564","#deba71"
"Brillux 6565 ","6565","#e6b95b"
"Brillux 6566 ","6566","#eeb240"
"Brillux 6567 ","6567","#f3b72b"
"Brillux 6572 ","6572","#dcccb0"
"Brillux 6573 ","6573","#dfc595"
"Brillux 6574 ","6574","#eeca7e"
"Brillux 6575 ","6575","#eec367"
"Brillux 6576 ","6576","#f4bc4e"
"Brillux 6582 ","6582","#e9d8b9"
"Brillux 6583 ","6583","#ecd19f"
"Brillux 6584 ","6584","#f2cf88"
"Brillux 6611 ","6611","#4a473e"
"Brillux 6621 ","6621","#544e42"
"Brillux 6622 ","6622","#645b4a"
"Brillux 6631 ","6631","#757168"
"Brillux 6632 ","6632","#7e7562"
"Brillux 6633 ","6633","#867349"
"Brillux 6641 ","6641","#918b7d"
"Brillux 6642 ","6642","#968b73"
"Brillux 6643 ","6643","#a08f64"
"Brillux 6644 ","6644","#a48842"
"Brillux 6645 ","6645","#a38436"
"Brillux 6651 ","6651","#aaa495"
"Brillux 6652 ","6652","#aca38b"
"Brillux 6653 ","6653","#b5a174"
"Brillux 6654 ","6654","#c0a258"
"Brillux 6655 ","6655","#cca644"
"Brillux 6656 ","6656","#c19e31"
"Brillux 6657 ","6657","#d6a619"
"Brillux 6661 ","6661","#c8c1b0"
"Brillux 6662 ","6662","#c2b69a"
"Brillux 6663 ","6663","#d6c08d"
"Brillux 6664 ","6664","#d1b466"
"Brillux 6665 ","6665","#e1bd5f"
"Brillux 6666 ","6666","#ddb83d"
"Brillux 6667 ","6667","#e7b805"
"Brillux 6671 ","6671","#d8cfbd"
"Brillux 6672 ","6672","#d6c7a6"
"Brillux 6673 ","6673","#e8cf94"
"Brillux 6674 ","6674","#e6c777"
"Brillux 6675 ","6675","#efc964"
"Brillux 6676 ","6676","#f1c84a"
"Brillux 6677 ","6677","#f4c604"
"Brillux 6681 ","6681","#e6ddc7"
"Brillux 6682 ","6682","#e3d6b5"
"Brillux 6683 ","6683","#efd9a0"
"Brillux 6684 ","6684","#f2d686"
"Brillux 6685 ","6685","#f2d374"
"Brillux 6722 ","6722","#5c5846"
"Brillux 6723 ","6723","#685c3c"
"Brillux 6732 ","6732","#7b745b"
"Brillux 6733 ","6733","#817647"
"Brillux 6734 ","6734","#897534"
"Brillux 6742 ","6742","#90886d"
"Brillux 6743 ","6743","#9c8e5d"
"Brillux 6744 ","6744","#9f8c3e"
"Brillux 6745 ","6745","#a08a34"
"Brillux 6752 ","6752","#afa88d"
"Brillux 6753 ","6753","#b8a975"
"Brillux 6754 ","6754","#bba65b"
"Brillux 6755 ","6755","#b59f3c"
"Brillux 6762 ","6762","#c9c3a5"
"Brillux 6763 ","6763","#d0c189"
"Brillux 6764 ","6764","#d5c072"
"Brillux 6765 ","6765","#d2bb4e"
"Brillux 6766 ","6766","#d2bc42"
"Brillux 6772 ","6772","#d8d1ae"
"Brillux 6773 ","6773","#dece91"
"Brillux 6774 ","6774","#e6d079"
"Brillux 6775 ","6775","#ddc956"
"Brillux 6776 ","6776","#e6c939"
"Brillux 6782 ","6782","#e3dcb5"
"Brillux 6783 ","6783","#eadba0"
"Brillux 6784 ","6784","#eeda81"
"Brillux 6785 ","6785","#eed867"
"Brillux 6786 ","6786","#f3d84d"
"Brillux 6811 ","6811","#43443f"
"Brillux 6821 ","6821","#58584d"
"Brillux 6822 ","6822","#5f5d48"
"Brillux 6823 ","6823","#655f36"
"Brillux 6831 ","6831","#757468"
"Brillux 6832 ","6832","#77755e"
"Brillux 6833 ","6833","#7b7448"
