"Bayosan 595","595","#c4b8b0"
"Bayosan 597","597","#d6cbc1"
"Bayosan 599","599","#e4ddd2"
"Bayosan 601","601","#b98d88"
"Bayosan 603","603","#c9aca6"
"Bayosan 605","605","#d6b5b1"
"Bayosan 607","607","#dfd6d3"
"Bayosan 609","609","#ebddd4"
"Bayosan 621","621","#a2858b"
"Bayosan 623","623","#b19ea7"
"Bayosan 625","625","#c2b2b2"
"Bayosan 627","627","#c7bec5"
"Bayosan 629","629","#ded7d7"
"Bayosan 641","641","#9a8984"
"Bayosan 643","643","#beaba9"
"Bayosan 645","645","#c4aca6"
"Bayosan 647","647","#d4c7cb"
"Bayosan 649","649","#e3dadb"
"Bayosan 651","651","#b16a5c"
"Bayosan 653","653","#b57863"
"Bayosan 655","655","#c3907c"
"Bayosan 657","657","#cca496"
"Bayosan 659","659","#e6d3c6"
"Bayosan 671","671","#cfa395"
"Bayosan 673","673","#d9b3a9"
"Bayosan 675","675","#e6cfc9"
"Bayosan 677","677","#ddccc9"
"Bayosan 679","679","#e7d8ce"
"Bayosan 691","691","#7d534c"
"Bayosan 693","693","#a0867e"
"Bayosan 695","695","#ccb5ab"
"Bayosan 697","697","#d7c8bd"
"Bayosan 699","699","#f1e8db"
"Bayosan 701","701","#98493a"
"Bayosan 703","703","#c2755a"
"Bayosan 705","705","#e0a47a"
"Bayosan 707","707","#eabf98"
"Bayosan 709","709","#eac69c"
"Bayosan 721","721","#9f6b63"
"Bayosan 723","723","#ab7d77"
"Bayosan 725","725","#cea499"
"Bayosan 727","727","#deb5a7"
"Bayosan 729","729","#f0d6c5"
"Bayosan 741","741","#af8f86"
"Bayosan 743","743","#c3aba2"
"Bayosan 745","745","#cbae9f"
"Bayosan 747","747","#d4c3b6"
"Bayosan 749","749","#e9e4de"
"Bayosan 751","751","#b4775e"
"Bayosan 753","753","#c68769"
"Bayosan 755","755","#f0c4a5"
"Bayosan 757","757","#eed5c6"
"Bayosan 759","759","#efe5da"
"Bayosan 771","771","#9b664e"
"Bayosan 773","773","#a17054"
"Bayosan 775","775","#b9896e"
"Bayosan 777","777","#d5af97"
"Bayosan 779","779","#e6d1c1"
"Bayosan 791","791","#af9882"
"Bayosan 793","793","#c4ad99"
"Bayosan 795","795","#dabaa0"
"Bayosan 797","797","#dac3b1"
"Bayosan 799","799","#ddcec3"
"Bayosan 801","801","#ac8367"
"Bayosan 803","803","#c78659"
"Bayosan 805","805","#d39c69"
"Bayosan 807","807","#daaf7d"
"Bayosan 809","809","#e8c59c"
"Bayosan 821","821","#cbaa8e"
"Bayosan 823","823","#dabaa4"
"Bayosan 825","825","#e0c5b1"
"Bayosan 827","827","#e4ccb8"
"Bayosan 829","829","#e7ded4"
"Bayosan 841","841","#8f6b5a"
"Bayosan 843","843","#9e775c"
"Bayosan 845","845","#ceab92"
"Bayosan 847","847","#b9ab9b"
"Bayosan 849","849","#ccbcb0"
"Bayosan 851","851","#b6886c"
"Bayosan 853","853","#c79a7d"
"Bayosan 855","855","#dfb79a"
"Bayosan 857","857","#d6b399"
"Bayosan 859","859","#f1d4b9"
"Bayosan 871","871","#a56c4d"
"Bayosan 873","873","#b59d87"
"Bayosan 875","875","#d1b9a6"
"Bayosan 877","877","#caad90"
"Bayosan 879","879","#e5cbaf"
"Bayosan 891","891","#6d605e"
"Bayosan 893","893","#6b5e55"
"Bayosan 895","895","#a98672"
"Bayosan 897","897","#806356"
"Bayosan 899","899","#9b7e6b"
