"IKEA165","165","#91d0c5"
"IKEA166","166","#d1baa5"
"IKEA167","167","#d7d2c5"
"IKEA168","168","#9e9893"
"IKEA169","169","#b7ae9d"
"IKEA170","170","#827672"
"IKEA171","171","#e0d3be"
"IKEA172","172","#6c645d"
"IKEA173","173","#d1c9b8"
"IKEA174","174","#afa08c"
"IKEA175","175","#dfd7c1"
"IKEA176","176","#9d978a"
"IKEA177","177","#d7cfba"
"IKEA178","178","#69645d"
"IKEA179","179","#b6bbad"
"IKEA180","180","#81857e"
"IKEA181","181","#b2bcb8"
"IKEA182","182","#9aa1a0"
"IKEA183","183","#cfd8d2"
"IKEA184","184","#788082"
"IKEA185","185","#7b7b79"
"IKEA186","186","#302f2f"
"IKEA187","187","#bebfb8"
"IKEA188","188","#646462"
"IKEA189","189","#dddfd3"
"IKEA190","190","#d3d9cd"
"IKEA191","191","#dbb651"
"IKEA192","192","#dacbb2"
"IKEA193","193","#ba5b3a"
"IKEA194","194","#9a9e95"
"IKEA195","195","#286a4c"
"IKEA196","196","#d3cab5"
"IKEA197","197","#473633"
"IKEA198","198","#89807a"
"IKEA199","199","#978a65"
"IKEA200","200","#ece0c9"
